experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
1,4,515500,923282691428700,2,839800,
1,4,515500,923282692275100,3,11544200,
1,1,983600,923282693161700,2,6323500,
1,2,828600,923282693983700,2,782900,
1,2,828600,923282694773400,3,783800,
1,2,828600,923282695565100,4,764400,
1,2,828600,923282696358800,5,758000,
1,2,828600,923282697125400,6,765500,
1,2,828600,923282697898000,7,775700,
1,2,828600,923282698681400,8,15317500,
1,1,983600,923282699493600,3,871700,
1,1,983600,923282700382500,4,849900,
1,1,983600,923282701239700,5,896400,
1,1,983600,923282702145400,6,860400,
1,1,983600,923282703013600,7,10246000,
1,4,515500,923282703827300,4,853700,
1,4,515500,923282704688600,5,713400,
1,4,515500,923282705408700,6,690100,
1,4,515500,923282706112800,7,674600,
1,4,515500,923282706793700,8,849600,
1,4,515500,923282707651100,9,810500,
1,4,515500,923282708469300,10,863200,
1,4,515500,923282709340500,11,817700,
1,4,515500,923282710166400,12,2323800,
1,3,679100,923282710963400,2,783700,
1,3,679100,923282711754900,3,5291100,
1,4,515500,923282712497700,13,3786800,
1,1,983600,923282713270400,8,2236500,
1,2,828600,923282714006900,9,716700,
1,2,828600,923282714738900,10,4967000,
1,1,983600,923282715513900,9,3434400,
1,4,515500,923282716292300,14,1581400,
1,3,679100,923282717052800,4,6373200,
1,1,983600,923282718958600,10,3698300,
1,2,828600,923282719712900,11,699700,
1,2,828600,923282720418300,12,676600,
1,2,828600,923282721101800,13,783900,
1,2,828600,923282721893400,14,3060400,
1,1,983600,923282722663700,11,1576100,
1,3,679100,923282723432600,5,3168300,
1,1,983600,923282724246600,12,1556600,
1,1,983600,923282725820800,13,1560200,
1,3,679100,923282726607500,6,1510200,
1,1,983600,923282727387700,14,1564700,
1,3,679100,923282728124600,7,1619500,
1,3,679100,923282729751400,8,868200,
1,3,679100,923282730693300,9,811300,
1,3,679100,923282731512000,10,763800,
1,3,679100,923282732283700,11,732700,
1,3,679100,923282733023800,12,704500,
1,3,679100,923282733736000,13,724400,
1,3,679100,923282734467900,14,711800,
1,4,515500,,,TOTAL,,55617200
1,2,828600,,,TOTAL,,62695800
1,1,983600,,,TOTAL,,66712100
1,3,679100,,,TOTAL,,72929700
2,3,787600,923283067456900,0,27226500,
2,2,849600,923283067458000,0,25392900,
2,1,881400,923283067472000,0,24404800,
2,4,706400,923283067484100,0,26333600,
2,1,881400,923283092713700,1,4563900,
2,2,849600,923283092857200,1,3445600,
2,4,706400,923283093824000,1,1671700,
2,3,787600,923283094690000,1,5100500,
2,4,706400,923283095502900,2,3421700,
2,2,849600,923283096309500,2,1684300,
2,1,881400,923283097284600,2,4194800,
2,2,849600,923283098004900,3,2860800,
2,4,706400,923283098931700,3,1418700,
2,3,787600,923283099797200,2,3401600,
2,4,706400,923283100382200,4,2301800,
2,2,849600,923283100870800,4,1293600,
2,1,881400,923283101485000,3,3956000,
2,2,849600,923283102171600,5,2507900,
2,4,706400,923283102688900,5,1275600,
2,3,787600,923283103242300,3,4572300,
2,4,706400,923283103973900,6,3065600,
2,2,849600,923283104685500,6,1578100,
2,1,881400,923283105448300,4,4343300,
2,2,849600,923283106270200,7,2891800,
2,4,706400,923283107046200,7,1517700,
2,3,787600,923283107821000,4,4066800,
2,4,706400,923283108584500,8,2711900,
2,2,849600,923283109169000,8,1310900,
2,1,881400,923283109798700,5,3837200,
2,2,849600,923283110485300,9,2581600,
2,4,706400,923283111303600,9,1210000,
2,3,787600,923283111895600,5,3354700,
2,4,706400,923283112520900,10,2096900,
2,2,849600,923283113073500,10,1059800,
2,1,881400,923283113640700,6,3467300,
2,2,849600,923283114138400,11,2460200,
2,4,706400,923283114622900,11,1380700,
2,3,787600,923283115271200,6,3736000,
2,4,706400,923283116012800,12,2263100,
2,2,849600,923283116605700,12,1134500,
2,1,881400,923283117113300,7,3900800,
2,2,849600,923283117746900,13,2673500,
2,4,706400,923283118281800,13,1518400,
2,3,787600,923283119014500,7,4013300,
2,4,706400,923283119807700,14,2531800,
2,2,849600,923283120427400,14,1304000,
2,1,881400,923283121024500,8,2772100,
2,3,787600,923283123033000,8,1478400,
2,1,881400,923283123802700,9,1293700,
2,3,787600,923283124532900,9,1136700,
2,1,881400,923283125102200,10,1135600,
2,3,787600,923283125674700,10,1051100,
2,1,881400,923283126243600,11,1055400,
2,3,787600,923283126731100,11,1335100,
2,1,881400,923283127303900,12,1337200,
2,3,787600,923283128123100,12,1107000,
2,1,881400,923283128647100,13,1091200,
2,3,787600,923283129236200,13,1010200,
2,1,881400,923283129743700,14,1116600,
2,3,787600,923283130251600,14,1532200,
2,2,849600,,,TOTAL,,54279900
2,4,706400,,,TOTAL,,54866100
2,1,881400,,,TOTAL,,63395700
2,3,787600,,,TOTAL,,64336300
3,1,1003300,923283416779700,0,25790900,
3,4,835800,923283416789100,0,23053700,
3,3,930300,923283416789300,0,23712400,
3,2,987500,923283416812500,0,24701100,
3,4,835800,923283440831000,1,4004600,
3,3,930300,923283440874900,1,3111600,
3,2,987500,923283441523100,1,1726900,
3,1,1003300,923283442578200,1,4615500,
3,2,987500,923283443256900,2,2902600,
3,3,930300,923283443992600,2,1420400,
3,4,835800,923283444841800,2,4810600,
3,3,930300,923283445418900,3,3371900,
3,2,987500,923283446165500,3,1761500,
3,1,1003300,923283447200800,2,4699600,
3,2,987500,923283447954500,4,3203000,
3,3,930300,923283448797300,4,1588200,
3,4,835800,923283449658300,3,4139000,
3,3,930300,923283450391500,5,2752600,
3,2,987500,923283451164000,5,1470200,
3,1,1003300,923283451917500,3,5085600,
3,2,987500,923283452639600,6,3535900,
3,3,930300,923283453149200,6,2268500,
3,4,835800,923283453802700,4,796700,
3,4,835800,923283454606300,5,4488800,
3,3,930300,923283455423100,7,3039400,
3,2,987500,923283456182900,7,1540300,
3,1,1003300,923283457020400,4,4973800,
3,2,987500,923283457729700,8,2794800,
3,3,930300,923283458468600,8,1353300,
3,4,835800,923283459101000,6,5152300,
3,3,930300,923283459828500,9,3601500,
3,2,987500,923283460530500,9,678100,
3,2,987500,923283461214300,10,1447900,
3,1,1003300,923283462000500,5,3969300,
3,2,987500,923283462667900,11,2824800,
3,3,930300,923283463435500,10,1461900,
3,4,835800,923283464258400,7,3426200,
3,3,930300,923283464911600,11,2077200,
3,2,987500,923283465498100,12,1006400,
3,1,1003300,923283465974700,6,3289100,
3,2,987500,923283466509600,13,2313400,
3,3,930300,923283466993400,12,1171300,
3,4,835800,923283467690300,8,3574500,
3,3,930300,923283468169300,13,2299900,
3,2,987500,923283468828300,14,992100,
3,1,1003300,923283469268200,7,3509700,
3,3,930300,923283470473600,14,1556600,
3,4,835800,923283471273100,9,2220600,
3,1,1003300,923283472784200,8,1605300,
3,4,835800,923283473512200,10,1599100,
3,1,1003300,923283474396600,9,1474500,
3,4,835800,923283475118000,11,1372100,
3,1,1003300,923283475878500,10,1167500,
3,4,835800,923283476495600,12,1413100,
3,1,1003300,923283477051900,11,1600300,
3,4,835800,923283477965600,13,1389200,
3,1,1003300,923283478658200,12,1383200,
3,4,835800,923283479360000,14,2189000,
3,1,1003300,923283480046900,13,742300,
3,1,1003300,923283480795300,14,1413200,
3,2,987500,,,TOTAL,,53013300
3,3,930300,,,TOTAL,,55248400
3,4,835800,,,TOTAL,,64767800
3,1,1003300,,,TOTAL,,65435700
4,1,990200,923283747184200,0,22008800,
4,3,883800,923283747185900,0,20384700,
4,4,861400,923283747202500,0,23246600,
4,2,1070300,923283747270800,0,21011800,
4,3,883800,923283768820500,1,3686200,
4,2,1070300,923283768821200,1,4451400,
4,1,990200,923283769199000,1,656000,
4,1,990200,923283769869400,2,2085700,
4,4,861400,923283770455200,1,692000,
4,4,861400,923283771155000,2,4954800,
4,1,990200,923283771962700,3,3364600,
4,3,883800,923283772513900,2,1433400,
4,2,1070300,923283773279300,2,5393000,
4,3,883800,923283773954200,3,665800,
4,3,883800,923283774648700,4,2785100,
4,1,990200,923283775335500,4,1437700,
4,4,861400,923283776116800,3,4552400,
4,1,990200,923283776779600,5,3237300,
4,3,883800,923283777439800,5,638400,
4,3,883800,923283778110000,6,1201700,
4,2,1070300,923283778678300,3,3929500,
4,3,883800,923283779317400,7,2570800,
4,1,990200,923283780023600,6,1180500,
4,4,861400,923283780676400,4,3912000,
4,1,990200,923283781209400,7,2664900,
4,3,883800,923283781910400,8,1384100,
4,2,1070300,923283782626900,4,4304800,
4,3,883800,923283783299400,9,2857700,
4,1,990200,923283783879800,8,1578300,
4,4,861400,923283784594700,5,4126200,
4,1,990200,923283785466700,9,2548300,
4,3,883800,923283786162300,10,1322600,
4,2,1070300,923283786939000,5,4174800,
4,3,883800,923283787491100,11,2937000,
4,1,990200,923283788022200,10,1890000,
4,4,861400,923283788727400,6,650300,
4,4,861400,923283789383300,7,4776400,
4,1,990200,923283789930500,11,3696600,
4,3,883800,923283790433500,12,2448100,
4,2,1070300,923283791121100,6,620100,
4,2,1070300,923283791748600,7,519400,
4,2,1070300,923283792272600,8,4417700,
4,3,883800,923283792887600,13,3079300,
4,1,990200,923283793635100,12,1708600,
4,4,861400,923283794164300,8,605400,
4,4,861400,923283794777400,9,3826500,
4,1,990200,923283795350500,13,2585600,
4,3,883800,923283795973000,14,1238300,
4,2,1070300,923283796696700,9,3746100,
4,1,990200,923283797942700,14,1857000,
4,4,861400,923283798610800,10,505600,
4,4,861400,923283799132100,11,2622300,
4,2,1070300,923283800449300,10,690000,
4,2,1070300,923283801145700,11,1971600,
4,4,861400,923283801761300,12,687100,
4,4,861400,923283802514800,13,1527500,
4,2,1070300,923283803124900,12,2002900,
4,4,861400,923283804048300,14,522200,
4,2,1070300,923283805133900,13,726500,
4,2,1070300,923283805872200,14,674500,
4,3,883800,,,TOTAL,,50030600
4,1,990200,,,TOTAL,,52625800
4,4,861400,,,TOTAL,,57373700
4,2,1070300,,,TOTAL,,59283200
5,1,1248700,923284209198900,0,35835000,
5,4,867400,923284209201000,0,33024200,
5,3,1098300,923284209284500,0,37019700,
5,2,1376900,923284209333800,0,34518400,
5,4,867400,923284243610100,1,6108700,
5,2,1376900,923284243863700,1,4592800,
5,1,1248700,923284245049100,1,2258200,
5,3,1098300,923284246314200,1,6981300,
5,1,1248700,923284247317400,2,4560000,
5,2,1376900,923284248469200,2,2445900,
5,4,867400,923284249729100,2,8479100,
5,2,1376900,923284250925600,3,4983000,
5,1,1248700,923284251887700,3,2756200,
5,3,1098300,923284253308700,2,8334700,
5,1,1248700,923284254693700,4,5903600,
5,2,1376900,923284255919800,4,1066100,
5,2,1376900,923284256994600,5,2421900,
5,4,867400,923284258217900,3,7873300,
5,2,1376900,923284259425600,6,5514900,
5,1,1248700,923284260630300,5,3241800,
5,3,1098300,923284261652400,3,1166200,
5,3,1098300,923284262831400,4,6605000,
5,1,1248700,923284263883000,6,4559200,
5,2,1376900,923284264950300,7,2342400,
5,4,867400,923284266101300,4,7164200,
5,2,1376900,923284267303900,8,4547900,
5,1,1248700,923284268479800,7,2204200,
5,3,1098300,923284269445900,5,7810200,
5,1,1248700,923284270696700,8,5227800,
5,2,1376900,923284271861700,9,2724000,
5,4,867400,923284273279100,5,8280100,
5,2,1376900,923284274597700,10,5517700,
5,1,1248700,923284275943800,9,2892200,
5,3,1098300,923284277264900,6,11176600,
5,1,1248700,923284278847800,10,8105200,
5,2,1376900,923284280127500,11,2883000,
5,4,867400,923284281573600,6,11203300,
5,2,1376900,923284283047900,12,8188400,
5,1,1248700,923284286968300,11,2913600,
5,3,1098300,923284288463000,7,10268100,
5,1,1248700,923284289895100,12,4964200,
5,2,1376900,923284291249900,13,2490100,
5,4,867400,923284292791500,7,8725200,
5,2,1376900,923284293751500,14,6262500,
5,1,1248700,923284294871700,13,983100,
5,1,1248700,923284295868300,14,1374200,
5,3,1098300,923284298744000,8,4237900,
5,4,867400,923284301530800,8,2898300,
5,3,1098300,923284302993100,9,2794200,
5,4,867400,923284304467900,9,2672200,
5,3,1098300,923284305800600,10,2764200,
5,4,867400,923284307152400,10,2907900,
5,3,1098300,923284308576600,11,2804200,
5,4,867400,923284310073400,11,3989200,
5,3,1098300,923284311393300,12,1436500,
5,3,1098300,923284312944700,13,2510700,
5,4,867400,923284314074900,12,2419300,
5,3,1098300,923284315466700,14,2161800,
5,4,867400,923284316504900,13,2515400,
5,4,867400,923284319031100,14,1009100,
5,1,1248700,,,TOTAL,,88058100
5,2,1376900,,,TOTAL,,90692300
5,3,1098300,,,TOTAL,,108356600
5,4,867400,,,TOTAL,,110848200
6,1,996900,923284713830000,0,19389000,
6,4,672800,923284713858100,0,17897100,
6,3,947500,923284713920700,0,21929800,
6,2,1137600,923284713992300,0,18488200,
6,4,672800,923284732386000,1,6172800,
6,2,1137600,923284732485900,1,4443000,
6,1,996900,923284733224100,1,685200,
6,1,996900,923284733914500,2,502300,
6,1,996900,923284734420500,3,684100,
6,1,996900,923284735109000,4,1326600,
6,3,947500,923284735855100,1,4762300,
6,1,996900,923284736441700,5,3429000,
6,2,1137600,923284736933100,2,447600,
6,2,1137600,923284737384200,3,406000,
6,2,1137600,923284737812400,4,1475500,
6,4,672800,923284738580500,2,3443300,
6,2,1137600,923284739292300,5,2267100,
6,1,996900,923284739875500,6,1243000,
6,3,947500,923284740622100,2,3908600,
6,1,996900,923284741137600,7,2773400,
6,2,1137600,923284741564100,6,1093600,
6,4,672800,923284742028600,3,4544300,
6,2,1137600,923284742662800,7,606200,
6,2,1137600,923284743273600,8,2637400,
6,1,996900,923284743915800,8,1250300,
6,3,947500,923284744535200,3,4209500,
6,1,996900,923284745181800,9,3002100,
6,2,1137600,923284745917100,9,1607000,
6,4,672800,923284746577800,4,483300,
6,4,672800,923284747065400,5,5888300,
6,2,1137600,923284747528600,10,3382500,
6,1,996900,923284748189300,10,2106300,
6,3,947500,923284748748700,4,720700,
6,3,947500,923284749475300,5,5795400,
6,1,996900,923284750301700,11,4250500,
6,2,1137600,923284750915500,11,720200,
6,2,1137600,923284751640500,12,579500,
6,2,1137600,923284752247600,13,1526200,
6,4,672800,923284752959600,6,4454700,
6,2,1137600,923284753779900,14,2830900,
6,1,996900,923284754558400,12,1328600,
6,3,947500,923284755277300,6,3484400,
6,1,996900,923284755893000,13,2156300,
6,4,672800,923284757421500,7,2812000,
6,1,996900,923284758055800,14,1386300,
6,3,947500,923284758768800,7,2204600,
6,4,672800,923284760240000,8,2068400,
6,3,947500,923284760979600,8,769000,
6,3,947500,923284761754800,9,2263700,
6,4,672800,923284762337000,9,519100,
6,4,672800,923284762860800,10,501100,
6,4,672800,923284763365900,11,1362000,
6,3,947500,923284764024000,10,1558200,
6,4,672800,923284764734000,12,1614400,
6,3,947500,923284765588600,11,1380200,
6,4,672800,923284766413700,13,1221600,
6,3,947500,923284766975200,12,1439500,
6,4,672800,923284767641000,14,1321500,
6,3,947500,923284768419800,13,1301000,
6,3,947500,923284769726900,14,771100,
6,2,1137600,,,TOTAL,,42625300
6,1,996900,,,TOTAL,,45618700
6,4,672800,,,TOTAL,,55109400
6,3,947500,,,TOTAL,,56583600
7,1,1038400,923285051960200,0,25515200,
7,4,843400,923285051990400,0,28919500,
7,3,1097900,923285052069100,0,26484700,
7,2,1189100,923285052133500,0,27625900,
7,1,1038400,923285078676500,1,6112600,
7,3,1097900,923285078680700,1,4076700,
7,2,1189100,923285079768800,1,1975100,
7,4,843400,923285080919700,1,9303600,
7,2,1189100,923285081751700,2,6662800,
7,3,1097900,923285082765900,2,1019900,
7,3,1097900,923285083794600,3,2215800,
7,1,1038400,923285084798900,2,8227900,
7,3,1097900,923285086019400,4,820900,
7,3,1097900,923285086849200,5,757600,
7,3,1097900,923285087648800,6,4516500,
7,2,1189100,923285088423400,3,845000,
7,2,1189100,923285089279600,4,1789600,
7,4,843400,923285090231900,2,5565600,
7,2,1189100,923285091078600,5,3711700,
7,3,1097900,923285092192700,7,1773200,
7,1,1038400,923285093035700,3,5447000,
7,3,1097900,923285093974300,8,3638100,
7,2,1189100,923285094798100,6,1957000,
7,4,843400,923285095807800,3,5561600,
7,2,1189100,923285096764500,7,3655300,
7,3,1097900,923285097621100,9,1791700,
7,1,1038400,923285098522000,4,5624200,
7,3,1097900,923285099421800,10,3790600,
7,2,1189100,923285100430200,8,2004000,
7,4,843400,923285101378000,4,6405200,
7,2,1189100,923285102445400,9,4634600,
7,3,1097900,923285103220100,11,1989000,
7,1,1038400,923285104156500,5,5637000,
7,3,1097900,923285105218200,12,837700,
7,3,1097900,923285106063400,13,3057600,
7,2,1189100,923285107088900,10,1358400,
7,4,843400,923285107791500,5,4608900,
7,2,1189100,923285108472100,11,3071300,
7,3,1097900,923285109128500,14,1407200,
7,1,1038400,923285109800300,6,4483200,
7,2,1189100,923285111552800,12,1783100,
7,4,843400,923285112409200,6,3631600,
7,2,1189100,923285113344800,13,1722400,
7,1,1038400,923285114292800,7,3439300,
7,2,1189100,923285115076000,14,1742600,
7,4,843400,923285116049800,7,2454600,
7,1,1038400,923285117740300,8,1669100,
7,4,843400,923285118514700,8,1795600,
7,1,1038400,923285119418900,9,1844500,
7,4,843400,923285120340400,9,1661200,
7,1,1038400,923285121272100,10,1495600,
7,4,843400,923285122010000,10,2359300,
7,1,1038400,923285122774800,11,816700,
7,1,1038400,923285123600000,12,2517000,
7,4,843400,923285124376500,11,843200,
7,4,843400,923285125284700,12,1589700,
7,1,1038400,923285126124800,13,3302900,
7,4,843400,923285126881800,13,629000,
7,4,843400,923285127517300,14,879900,
7,1,1038400,923285129436400,14,805400,
7,3,1097900,,,TOTAL,,58475600
7,2,1189100,,,TOTAL,,64695000
7,4,843400,,,TOTAL,,76415200
7,1,1038400,,,TOTAL,,78289800
8,1,1364800,923285500764600,0,22987600,
8,3,964400,923285500766900,0,21833800,
8,4,1248200,923285500840900,0,21119100,
8,2,1457700,923285500878400,0,22304600,
8,3,964400,923285522779900,1,4383500,
8,4,1248200,923285522782800,1,3848500,
8,2,1457700,923285523187600,1,1367000,
8,1,1364800,923285523757300,1,5420000,
8,2,1457700,923285524561600,2,706600,
8,2,1457700,923285525274200,3,774300,
8,2,1457700,923285526054200,4,2529800,
8,4,1248200,923285526637900,2,1240900,
8,3,964400,923285527170300,2,5340200,
8,4,1248200,923285527887900,3,3770500,
8,2,1457700,923285528621400,5,2182900,
8,1,1364800,923285529183200,2,526300,
8,1,1364800,923285529714900,3,533200,
8,1,1364800,923285530254700,4,5097400,
8,2,1457700,923285530809600,6,3789200,
8,4,1248200,923285531683700,4,2057100,
8,3,964400,923285532518200,3,634600,
8,3,964400,923285533160000,4,4685100,
8,4,1248200,923285533746600,5,3260700,
8,2,1457700,923285534607100,7,1575200,
8,1,1364800,923285535360700,5,5979800,
8,2,1457700,923285536191600,8,4078400,
8,4,1248200,923285537027300,6,2276600,
8,3,964400,923285537853000,5,693500,
8,3,964400,923285538554100,6,5293500,
8,4,1248200,923285539311500,7,3742600,
8,2,1457700,923285540279600,9,1826200,
8,1,1364800,923285541349100,6,4848200,
8,2,1457700,923285542113400,10,3249500,
8,4,1248200,923285543063300,8,1592100,
8,3,964400,923285543857200,7,4298900,
8,4,1248200,923285544664400,9,2904900,
8,2,1457700,923285545370300,11,1580100,
8,1,1364800,923285546222300,7,5638700,
8,2,1457700,923285546959600,12,2631600,
8,4,1248200,923285547576700,10,1201000,
8,3,964400,923285548162900,8,6785700,
8,4,1248200,923285548783900,11,4507200,
8,2,1457700,923285549599100,13,786200,
8,2,1457700,923285550395300,14,762600,
8,1,1364800,923285551868100,8,578500,
8,1,1364800,923285552452600,9,4153300,
8,4,1248200,923285553298500,12,714600,
8,4,1248200,923285554020600,13,1748100,
8,3,964400,923285554955900,9,3215800,
8,4,1248200,923285555775600,14,1480400,
8,1,1364800,923285556613900,10,2192600,
8,3,964400,923285558179900,10,1587800,
8,1,1364800,923285558813100,11,3257300,
8,3,964400,923285559775400,11,861500,
8,3,964400,923285560646600,12,734100,
8,3,964400,923285561437000,13,1525200,
8,1,1364800,923285562077100,12,1642100,
8,3,964400,923285562976100,14,1452100,
8,1,1364800,923285563726000,13,1447600,
8,1,1364800,923285565181600,14,612100,
8,2,1457700,,,TOTAL,,50286400
8,4,1248200,,,TOTAL,,56443900
8,3,964400,,,TOTAL,,63670600
8,1,1364800,,,TOTAL,,65036200
9,1,2144100,923286020822100,0,45586000,
9,3,1959000,923286020840500,0,43576800,
9,2,2152900,923286020855800,0,48919400,
9,4,1844600,923286020857800,0,47306300,
9,3,1959000,923286066202400,1,8616600,
9,1,2144100,923286066421000,1,6514900,
9,4,1844600,923286068178100,1,3389700,
9,2,2152900,923286069791200,1,8823800,
9,4,1844600,923286071581300,2,5746000,
9,1,2144100,923286072947000,2,3214200,
9,3,1959000,923286074831900,2,8595600,
9,1,2144100,923286076176300,3,5784300,
9,4,1844600,923286077339600,3,2944600,
9,2,2152900,923286078628000,2,8914500,
9,4,1844600,923286080360500,4,5722400,
9,1,2144100,923286081973200,4,2917100,
9,3,1959000,923286083438900,3,8231800,
9,1,2144100,923286084902100,5,5143700,
9,4,1844600,923286086095000,5,2701300,
9,2,2152900,923286087580900,3,8245000,
9,4,1844600,923286088808000,6,5806500,
9,1,2144100,923286090058300,6,3108500,
9,3,1959000,923286091684300,4,8742000,
9,1,2144100,923286093180800,7,5600400,
9,4,1844600,923286094627500,7,2598100,
9,2,2152900,923286095837000,4,8880000,
9,4,1844600,923286097271800,8,6035200,
9,1,2144100,923286098793800,8,3075100,
9,3,1959000,923286100439000,5,8499100,
9,1,2144100,923286101880400,9,5853000,
9,4,1844600,923286103318500,9,2815300,
9,2,2152900,923286104729500,5,7935200,
9,4,1844600,923286106146900,10,5387400,
9,1,2144100,923286107746300,10,2316400,
9,3,1959000,923286108950700,6,8015100,
9,1,2144100,923286110073300,11,5203800,
9,4,1844600,923286111546900,11,2386800,
9,2,2152900,923286112699200,6,7991300,
9,4,1844600,923286113947100,12,5658600,
9,1,2144100,923286115287600,12,3169900,
9,3,1959000,923286116978900,7,7797800,
9,1,2144100,923286118484700,13,4804100,
9,4,1844600,923286119616800,13,2150300,
9,2,2152900,923286120717700,7,8491800,
9,4,1844600,923286121776700,14,5757600,
9,1,2144100,923286123302200,14,2769400,
9,3,1959000,923286124789600,8,6048700,
9,2,2152900,923286129222300,8,2753300,
9,3,1959000,923286130851600,9,2550300,
9,2,2152900,923286132011000,9,2538300,
9,3,1959000,923286133412200,10,2490200,
9,2,2152900,923286134559700,10,2644500,
9,3,1959000,923286135915100,11,2799700,
9,2,2152900,923286137223000,11,2923000,
9,3,1959000,923286138727000,12,2842800,
9,2,2152900,923286140288400,12,2968900,
9,3,1959000,923286141584000,13,3302000,
9,2,2152900,923286143268700,13,5227400,
9,3,1959000,923286144898100,14,1908400,
9,2,2152900,923286148512600,14,1967900,
9,1,2144100,,,TOTAL,,105279600
9,4,1844600,,,TOTAL,,106695000
9,3,1959000,,,TOTAL,,125983800
9,2,2152900,,,TOTAL,,129642600
10,1,1308000,923286631935400,0,37442900,
10,4,989200,923286631957100,0,32544200,
10,3,1203500,923286632032900,0,33921800,
10,2,1491000,923286632136300,0,35614000,
10,4,989200,923286665876300,1,8156400,
10,3,1203500,923286665967100,1,6311800,
10,2,1491000,923286667762700,1,3097600,
10,1,1308000,923286669389400,1,9102500,
10,2,1491000,923286670874600,2,6007500,
10,3,1203500,923286672291900,2,3227000,
10,4,989200,923286674047100,2,9017200,
10,3,1203500,923286675531200,3,5213200,
10,2,1491000,923286676897300,3,2858900,
10,1,1308000,923286678504800,2,7900000,
10,2,1491000,923286679812500,4,5207100,
10,3,1203500,923286680757500,4,1182300,
10,3,1203500,923286681956600,5,2069900,
10,4,989200,923286683078200,3,7326300,
10,3,1203500,923286684037400,6,4938600,
10,2,1491000,923286685058500,5,2450600,
10,1,1308000,923286686424800,3,8084000,
10,2,1491000,923286687520800,6,5748000,
10,3,1203500,923286689001600,7,2763900,
10,4,989200,923286690416700,4,8741200,
10,3,1203500,923286691777500,8,4744100,
10,2,1491000,923286693291000,7,2217800,
10,1,1308000,923286694542500,4,8150800,
10,2,1491000,923286695519500,8,6226400,
10,3,1203500,923286696533500,9,1282200,
10,3,1203500,923286697826200,10,2805700,
10,4,989200,923286699171900,5,8227600,
10,3,1203500,923286700644600,11,5635200,
10,2,1491000,923286701757500,9,2146800,
10,1,1308000,923286702701000,5,7856700,
10,2,1491000,923286703914000,10,1193300,
10,2,1491000,923286705115800,11,4090500,
10,3,1203500,923286706290700,12,1959000,
10,4,989200,923286707429800,6,6444600,
10,3,1203500,923286708257100,13,4548000,
10,2,1491000,923286709215200,12,2551500,
