experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
4,2,1277900,921730683578000,1,5166000,
4,1,1258100,921730683582500,1,4086300,
4,4,1094700,921730684286600,1,2327500,
4,3,1190400,921730685449000,1,6340200,
4,4,1094700,921730686622600,2,4210500,
4,1,1258100,921730687678800,2,2103400,
4,2,1277900,921730688753400,2,7582100,
4,1,1258100,921730689791500,3,5332000,
4,4,1094700,921730690844500,3,3077200,
4,3,1190400,921730691800100,2,1297900,
4,3,1190400,921730693152800,3,5768200,
4,4,1094700,921730693932200,4,4052900,
4,1,1258100,921730695145400,4,2047100,
4,2,1277900,921730696346500,3,5022100,
4,1,1258100,921730697204600,5,3338300,
4,4,1094700,921730698025100,5,1670800,
4,3,1190400,921730698928700,4,4845900,
4,4,1094700,921730699705200,6,3201100,
4,1,1258100,921730700550600,6,1646600,
4,2,1277900,921730701381500,4,4892500,
4,1,1258100,921730702206200,7,3327900,
4,4,1094700,921730702913300,7,1677600,
4,3,1190400,921730703798300,5,7063500,
4,4,1094700,921730704598000,8,4732600,
4,1,1258100,921730705542800,8,1709900,
4,2,1277900,921730706282300,5,7479400,
4,1,1258100,921730707261600,9,984900,
4,1,1258100,921730708255200,10,4671500,
4,4,1094700,921730709344000,9,2435500,
4,3,1190400,921730710874200,6,5487700,
4,4,1094700,921730711793300,10,3647000,
4,1,1258100,921730712938800,11,1739900,
4,2,1277900,921730713770000,6,8087200,
4,1,1258100,921730714721900,12,6097500,
4,4,1094700,921730715451300,11,3561600,
4,3,1190400,921730716370400,7,865200,
4,3,1190400,921730717243200,8,869300,
4,3,1190400,921730718120500,9,6248700,
4,4,1094700,921730719022800,12,689500,
4,4,1094700,921730719718300,13,3734800,
4,1,1258100,921730720826900,13,1775300,
4,2,1277900,921730721864100,7,6641600,
4,1,1258100,921730722609300,14,4754100,
4,4,1094700,921730723461200,14,2626500,
4,3,1190400,921730724380200,10,898300,
4,3,1190400,921730725289800,11,4182900,
4,2,1277900,921730728518500,8,1655600,
4,3,1190400,921730729482700,12,1640500,
4,2,1277900,921730730181300,9,3506100,
4,3,1190400,921730731132800,13,887100,
4,3,1190400,921730732027600,14,885300,
4,2,1277900,921730733695100,10,622700,
4,2,1277900,921730734330500,11,624000,
4,2,1277900,921730734960300,12,942500,
4,2,1277900,921730735911100,13,712500,
4,2,1277900,921730736630200,14,614600,
4,4,1094700,,,TOTAL,,74268500
4,1,1258100,,,TOTAL,,75548400
4,3,1190400,,,TOTAL,,81154900
4,2,1277900,,,TOTAL,,85376500
5,1,1790600,921731191421400,0,63632100,
5,4,1259700,921731191430600,0,57446900,
5,3,1375400,921731191477500,0,59703500,
5,2,1801700,921731191539800,0,61824600,
5,4,1259700,921731250871400,1,9362200,
5,3,1375400,921731251197000,1,6844400,
5,2,1801700,921731253389500,1,3318000,
5,1,1790600,921731255069100,1,12552600,
5,2,1801700,921731256720800,2,9538700,
5,3,1375400,921731258052300,2,6630600,
5,4,1259700,921731260282400,2,2349700,
5,4,1259700,921731262653200,3,9241200,
5,3,1375400,921731264701300,3,6009800,
5,2,1801700,921731266272900,3,2923200,
5,1,1790600,921731267694000,2,8724200,
5,2,1801700,921731269210100,4,5315700,
5,3,1375400,921731270724800,4,2309500,
5,4,1259700,921731271906800,4,12050900,
5,3,1375400,921731273045000,5,8920000,
5,2,1801700,921731274566300,5,5446400,
5,1,1790600,921731276435700,3,1917200,
5,1,1790600,921731278369800,4,10598000,
5,2,1801700,921731280031400,6,7174100,
5,3,1375400,921731282009700,6,3350600,
5,4,1259700,921731283972700,5,9758300,
5,3,1375400,921731285376400,7,6444800,
5,2,1801700,921731287247400,7,3143300,
5,1,1790600,921731288981300,5,11076400,
5,2,1801700,921731290402500,8,7749800,
5,3,1375400,921731291832500,8,4366900,
5,4,1259700,921731293761000,6,10181200,
5,3,1375400,921731296221600,9,6532900,
5,2,1801700,921731298171100,9,3352900,
5,1,1790600,921731300074000,6,9247300,
5,2,1801700,921731301540200,10,6272800,
5,3,1375400,921731302768800,10,3074000,
5,4,1259700,921731303954200,7,11229200,
5,3,1375400,921731305883400,11,7446400,
5,2,1801700,921731307827300,11,3674800,
5,1,1790600,921731309339000,7,10075900,
5,2,1801700,921731311523200,12,6586400,
5,3,1375400,921731313348700,12,3263200,
5,4,1259700,921731315201100,8,8126300,
5,3,1375400,921731316631400,13,5448100,
5,2,1801700,921731318123000,13,2603700,
5,1,1790600,921731319427700,8,9038000,
5,2,1801700,921731320739500,14,5715000,
5,3,1375400,921731322092900,14,2503400,
5,4,1259700,921731323354700,9,7161400,
5,1,1790600,921731328580800,9,3658400,
5,4,1259700,921731330535200,10,3660100,
5,1,1790600,921731332254600,10,3221500,
5,4,1259700,921731334209900,11,2474800,
5,1,1790600,921731335489700,11,2931100,
5,4,1259700,921731336697000,12,3375400,
5,1,1790600,921731338533000,12,2746400,
5,4,1259700,921731340086300,13,2383400,
5,1,1790600,921731341292700,13,3027000,
5,4,1259700,921731342480500,14,3664400,
5,1,1790600,921731344335700,14,3553200,
5,3,1375400,,,TOTAL,,133130100
5,2,1801700,,,TOTAL,,134933800
5,4,1259700,,,TOTAL,,154733900
5,1,1790600,,,TOTAL,,156485400
6,1,1383600,921731784734600,0,41008300,
6,4,1091600,921731784753800,0,42581500,
6,3,1298900,921731784786800,0,39273200,
6,2,1408200,921731784828200,0,37869100,
6,3,1298900,921731824378700,1,7497600,
6,2,1408200,921731824384500,1,6153300,
6,1,1383600,921731825754900,1,3202800,
6,4,1091600,921731827351300,1,8426900,
6,1,1383600,921731828976100,2,5815500,
6,2,1408200,921731830554800,2,2807000,
6,3,1298900,921731831890300,2,7280300,
6,2,1408200,921731833375800,3,4670500,
6,1,1383600,921731834804900,3,1963900,
6,4,1091600,921731835792900,2,6425400,
6,1,1383600,921731836841800,4,4345700,
6,2,1408200,921731838056900,4,2128300,
6,3,1298900,921731839179600,3,7214900,
6,2,1408200,921731840196900,5,5017300,
6,1,1383600,921731841198700,5,2592000,
6,4,1091600,921731842252700,3,8113800,
6,1,1383600,921731843803800,6,5258200,
6,2,1408200,921731845228400,6,2345400,
6,3,1298900,921731846409300,4,7545000,
6,2,1408200,921731847586000,7,5339100,
6,1,1383600,921731849076000,7,2590400,
6,4,1091600,921731850379600,4,6603800,
6,1,1383600,921731851696500,8,4270300,
6,2,1408200,921731852936400,8,2094700,
6,3,1298900,921731853964300,5,6238500,
6,2,1408200,921731855042600,9,4145100,
6,1,1383600,921731855977300,9,2248700,
6,4,1091600,921731856993700,5,7628100,
6,1,1383600,921731858236700,10,5105700,
6,2,1408200,921731859197500,10,2475700,
6,3,1298900,921731860215600,6,8449800,
6,2,1408200,921731861688900,11,5525400,
6,1,1383600,921731863356100,11,2751900,
6,4,1091600,921731864654600,6,7866000,
6,1,1383600,921731866121500,12,5417600,
6,2,1408200,921731867231600,12,2974900,
6,3,1298900,921731868678400,7,7575800,
6,2,1408200,921731870217600,13,4670800,
6,1,1383600,921731871551700,13,2160700,
6,4,1091600,921731872532100,7,9735200,
6,1,1383600,921731873724400,14,6822000,
6,2,1408200,921731874904600,14,3575200,
6,3,1298900,921731876276100,8,7273500,
6,4,1091600,921731882277900,8,2745600,
6,3,1298900,921731883563100,9,2387800,
6,4,1091600,921731885060200,9,2003500,
6,3,1298900,921731885962600,10,2246500,
6,4,1091600,921731887078000,10,2411600,
6,3,1298900,921731888222200,11,2557800,
6,4,1091600,921731889500100,11,2469200,
6,3,1298900,921731890791000,12,2161500,
6,4,1091600,921731892063400,12,2100800,
6,3,1298900,921731892965900,13,2339900,
6,4,1091600,921731894181900,13,2253300,
6,3,1298900,921731895320000,14,2199700,
6,4,1091600,921731896448800,14,2085600,
6,2,1408200,,,TOTAL,,93669400
6,1,1383600,,,TOTAL,,95828300
6,3,1298900,,,TOTAL,,112746100
6,4,1091600,,,TOTAL,,113790800
7,2,2218900,921732367204300,0,57742200,
7,1,2286400,921732367204300,0,59751700,
7,4,1570100,921732367208500,0,53722100,
7,3,1924700,921732367215300,0,55598200,
7,4,1570100,921732423114500,1,9410400,
7,3,1924700,921732423127900,1,7506100,
7,2,2218900,921732424961100,1,3841900,
7,1,2286400,921732426986200,1,10240700,
7,2,2218900,921732428828800,2,6898400,
7,3,1924700,921732430651800,2,3578100,
7,4,1570100,921732432541300,2,8675700,
7,3,1924700,921732434248600,3,5350900,
7,2,2218900,921732435741300,3,2640500,
7,1,2286400,921732437240800,2,9308800,
7,2,2218900,921732438438900,4,6680200,
7,3,1924700,921732439614000,4,3982700,
7,4,1570100,921732441232300,3,1269500,
7,4,1570100,921732442534400,4,8283200,
7,3,1924700,921732443609700,5,6091200,
7,2,2218900,921732445177900,5,3044900,
7,1,2286400,921732446579200,3,8879300,
7,2,2218900,921732448286200,6,5952600,
7,3,1924700,921732449731300,6,2899100,
7,4,1570100,921732450829400,5,9103700,
7,3,1924700,921732452646200,7,5905200,
7,2,2218900,921732454254300,7,2681600,
7,1,2286400,921732455495200,4,9516400,
7,2,2218900,921732456948300,8,6609600,
7,3,1924700,921732458565900,8,2914900,
7,4,1570100,921732459948800,6,8654300,
7,3,1924700,921732461497700,9,5942000,
7,2,2218900,921732463574900,9,2777700,
7,1,2286400,921732465025600,5,11426100,
7,2,2218900,921732466367400,10,5799200,
7,3,1924700,921732467451200,10,3378600,
7,4,1570100,921732468614800,7,994500,
7,4,1570100,921732469620200,8,11681700,
7,3,1924700,921732470867400,11,9032300,
7,2,2218900,921732472181500,11,1350500,
7,2,2218900,921732473546800,12,1224100,
7,2,2218900,921732474782100,13,3270600,
7,1,2286400,921732476466500,6,8740800,
7,2,2218900,921732478070000,14,5774600,
7,3,1924700,921732479916700,12,2751300,
7,4,1570100,921732481318100,9,7935300,
7,3,1924700,921732482681600,13,5308700,
7,1,2286400,921732485221700,7,1200500,
7,1,2286400,921732486439100,8,5941700,
7,3,1924700,921732488005200,14,2707800,
7,4,1570100,921732489265600,10,4497800,
7,1,2286400,921732492393500,9,2868400,
7,4,1570100,921732493779500,11,4386300,
7,1,2286400,921732495276100,10,1485300,
7,1,2286400,921732496777700,11,3852400,
7,4,1570100,921732498182100,12,1229500,
7,4,1570100,921732499424800,13,2875100,
7,1,2286400,921732500732400,12,4339800,
7,4,1570100,921732502317700,14,1253000,
7,1,2286400,921732505084600,13,1372100,
7,1,2286400,921732506468700,14,1323100,
7,2,2218900,,,TOTAL,,116655800
7,3,1924700,,,TOTAL,,123512500
7,4,1570100,,,TOTAL,,136378800
7,1,2286400,,,TOTAL,,140603400
8,1,1865300,921733103456100,0,61554200,
8,4,1429400,921733103471400,0,70134000,
8,3,1835700,921733103560400,0,63936900,
8,2,2004900,921733103692900,0,67405300,
8,1,1865300,921733168377900,1,11755700,
8,3,1835700,921733168526100,1,8729200,
8,2,2004900,921733171119500,1,4062100,
8,4,1429400,921733173626200,1,15416300,
8,2,2004900,921733175205500,2,11147700,
8,3,1835700,921733177269200,2,7527000,
8,1,1865300,921733180155500,2,2275700,
8,1,1865300,921733182454000,3,18338200,
8,3,1835700,921733184814800,3,14500500,
8,2,2004900,921733186368700,3,8781900,
8,4,1429400,921733189172400,2,2239000,
8,4,1429400,921733191433300,3,2129400,
8,4,1429400,921733193584700,4,11167900,
8,2,2004900,921733195169200,4,2591800,
8,2,2004900,921733197785500,5,5645000,
8,3,1835700,921733199367100,4,2579700,
8,1,1865300,921733200805100,4,7127000,
8,3,1835700,921733201956900,5,4853000,
8,2,2004900,921733203440300,6,2221600,
8,4,1429400,921733204768100,5,6357100,
8,2,2004900,921733205670400,7,4550900,
8,3,1835700,921733206819500,6,2501400,
8,1,1865300,921733207965100,5,8860900,
8,3,1835700,921733209335100,7,6613000,
8,2,2004900,921733210229700,8,4057900,
8,4,1429400,921733211137600,6,9412300,
8,2,2004900,921733214308800,9,5062400,
8,3,1835700,921733215962100,8,2261600,
8,1,1865300,921733216834300,6,6350100,
8,3,1835700,921733218231700,9,4105300,
8,2,2004900,921733219381300,10,2001800,
8,4,1429400,921733220559500,7,5065100,
8,2,2004900,921733221390100,11,3425500,
8,3,1835700,921733222364000,10,1644400,
8,1,1865300,921733223194200,7,6083300,
8,3,1835700,921733224015400,11,3579900,
8,2,2004900,921733224822600,12,1893300,
8,4,1429400,921733225631500,8,9349300,
8,2,2004900,921733226729500,13,6904900,
8,3,1835700,921733227602500,12,4792900,
8,1,1865300,921733229293900,8,1931000,
8,1,1865300,921733231246300,9,6840200,
8,3,1835700,921733232406000,13,4730400,
8,2,2004900,921733233659700,14,2394100,
8,4,1429400,921733235006600,9,5130300,
8,3,1835700,921733237145700,14,1804200,
8,1,1865300,921733238095100,10,3156000,
8,4,1429400,921733240146700,10,2155400,
8,1,1865300,921733241263800,11,2461600,
8,4,1429400,921733242312400,11,2579100,
8,1,1865300,921733243739900,12,2959700,
8,4,1429400,921733245030400,12,2845400,
8,1,1865300,921733246736800,13,5887100,
8,4,1429400,921733247888800,13,1977400,
8,4,1429400,921733249879300,14,3827800,
8,1,1865300,921733252637600,14,1930400,
8,2,2004900,,,TOTAL,,132371000
8,3,1835700,,,TOTAL,,135421200
8,4,1429400,,,TOTAL,,150246200
8,1,1865300,,,TOTAL,,151122800
9,1,1922300,921733626032200,0,48912100,
9,2,1873800,921733626034300,0,47087600,
9,3,1837500,921733626046100,0,51506500,
9,4,1691500,921733626064600,0,50322700,
9,2,1873800,921733674974800,1,6569800,
9,1,1922300,921733674978200,1,7680200,
9,4,1691500,921733676405600,1,3720100,
9,3,1837500,921733677566100,1,1374300,
9,3,1837500,921733678952300,2,6710400,
9,4,1691500,921733680149700,2,4738600,
9,2,1873800,921733681555100,2,2127200,
9,1,1922300,921733682669000,2,5489300,
9,2,1873800,921733683692300,3,3578600,
9,4,1691500,921733684900300,3,1509800,
9,3,1837500,921733685705100,3,5098700,
9,4,1691500,921733686417700,4,3571000,
9,2,1873800,921733687280800,4,1845500,
9,1,1922300,921733688167700,3,5428900,
9,2,1873800,921733689135800,5,3478500,
9,4,1691500,921733690013500,5,1679200,
9,3,1837500,921733690812300,4,6844800,
9,4,1691500,921733691701400,6,3685900,
9,2,1873800,921733692623100,6,1726900,
9,1,1922300,921733693608000,4,6538000,
9,2,1873800,921733694358100,7,5011000,
9,4,1691500,921733695399200,7,1256400,
9,4,1691500,921733696716400,8,1842500,
9,3,1837500,921733697664700,5,4782200,
9,4,1691500,921733698568300,9,3093400,
9,2,1873800,921733699377000,8,1519900,
9,1,1922300,921733700156500,5,5003800,
9,2,1873800,921733700904400,9,3407900,
9,4,1691500,921733701670500,10,1652500,
9,3,1837500,921733702455100,6,5876200,
9,4,1691500,921733703332100,11,4024500,
9,2,1873800,921733704321800,10,2187500,
9,1,1922300,921733705169600,6,6844200,
9,2,1873800,921733706536500,11,4439300,
9,4,1691500,921733707363600,12,1843700,
9,3,1837500,921733708340800,7,6805200,
9,4,1691500,921733709215500,13,837000,
9,4,1691500,921733710061300,14,4006000,
9,2,1873800,921733710984100,12,2048800,
9,1,1922300,921733712024600,7,4861000,
9,2,1873800,921733713051400,13,2888600,
9,3,1837500,921733715156600,8,3090400,
9,2,1873800,921733715948000,14,1603900,
9,1,1922300,921733716893600,8,2298600,
9,3,1837500,921733718255400,9,1645900,
9,1,1922300,921733719258800,9,1601200,
9,3,1837500,921733719909800,10,1946800,
9,1,1922300,921733720870000,10,1938500,
9,3,1837500,921733721866300,11,1752400,
9,1,1922300,921733722818700,11,1585800,
9,3,1837500,921733723628400,12,1635400,
9,1,1922300,921733724413500,12,1550900,
9,3,1837500,921733725277800,13,1546400,
9,1,1922300,921733725974000,13,3804900,
9,3,1837500,921733726834600,14,1028400,
9,1,1922300,921733729792200,14,1012400,
9,4,1691500,,,TOTAL,,88012500
9,2,1873800,,,TOTAL,,91526300
9,3,1837500,,,TOTAL,,101830300
9,1,1922300,,,TOTAL,,104785500
10,1,2480600,921734130306700,0,67063900,
10,4,1678600,921734130309500,0,73311500,
10,3,1936100,921734130311800,0,60742700,
10,2,2297100,921734130350700,0,64522300,
10,3,1936100,921734194042600,1,16899500,
10,2,2297100,921734194892800,1,11920100,
10,1,2480600,921734197389000,1,2506600,
10,1,2480600,921734199917700,2,4653200,
10,4,1678600,921734203644400,1,20958300,
10,1,2480600,921734204587800,3,15180400,
10,2,2297100,921734206830900,2,2049900,
10,2,2297100,921734208897900,3,6045200,
10,3,1936100,921734210960500,2,20244100,
10,2,2297100,921734214964700,4,2696800,
10,2,2297100,921734217783700,5,9759900,
10,1,2480600,921734219789800,4,3083000,
10,1,2480600,921734222896700,5,2968900,
10,4,1678600,921734224618800,2,15965400,
10,1,2480600,921734225877600,6,12823100,
10,2,2297100,921734227708700,6,8537800,
10,3,1936100,921734231226400,3,2738300,
10,3,1936100,921734233993500,4,12273400,
10,2,2297100,921734236427000,7,8207700,
10,1,2480600,921734238720900,7,3788000,
10,4,1678600,921734240600800,3,12799100,
10,1,2480600,921734242523600,8,8894400,
10,2,2297100,921734244673200,8,4707600,
